steps,3400,rd=0.080875,C,0,R,0.9765,D,0.0235,Scost,789.744,Tscost,2.97507e+006
steps,3420,rd=0.0817,C,0,R,0.9732,D,0.0268,Scost,795.104,Tscost,2.99092e+006
steps,3440,rd=0.08335,C,0,R,0.9666,D,0.0334,Scost,805.661,Tscost,3.00695e+006
steps,3460,rd=0.08045,C,0,R,0.9782,D,0.0218,Scost,786.962,Tscost,3.02282e+006
steps,3480,rd=0.078625,C,0,R,0.9855,D,0.0145,Scost,774.849,Tscost,3.03847e+006
steps,3500,rd=0.07925,C,0,R,0.983,D,0.017,Scost,779.027,Tscost,3.05399e+006
steps,3520,rd=0.080425,C,0,R,0.9783,D,0.0217,Scost,786.798,Tscost,3.06964e+006
steps,3540,rd=0.0799,C,0,R,0.9804,D,0.0196,Scost,783.34,Tscost,3.08532e+006
steps,3560,rd=0.079675,C,0,R,0.9813,D,0.0187,Scost,781.851,Tscost,3.10096e+006
steps,3580,rd=0.0798,C,0,R,0.9808,D,0.0192,Scost,782.678,Tscost,3.11662e+006
steps,3600,rd=0.07945,C,0,R,0.9822,D,0.0178,Scost,780.358,Tscost,3.13221e+006
steps,3620,rd=0.077725,C,0,R,0.9891,D,0.0109,Scost,768.778,Tscost,3.14767e+006
steps,3640,rd=0.07675,C,0,R,0.993,D,0.007,Scost,762.127,Tscost,3.16297e+006
steps,3660,rd=0.077075,C,0,R,0.9917,D,0.0083,Scost,764.353,Tscost,3.17825e+006
steps,3680,rd=0.076525,C,0,R,0.9939,D,0.0061,Scost,760.582,Tscost,3.1935e+006
steps,3700,rd=0.0766,C,0,R,0.9936,D,0.0064,Scost,761.098,Tscost,3.20872e+006
steps,3720,rd=0.0769,C,0,R,0.9924,D,0.0076,Scost,763.156,Tscost,3.22394e+006
steps,3740,rd=0.07675,C,0,R,0.993,D,0.007,Scost,762.127,Tscost,3.23924e+006
steps,3760,rd=0.077025,C,0,R,0.9919,D,0.0081,Scost,764.011,Tscost,3.25452e+006
steps,3780,rd=0.077175,C,0,R,0.9913,D,0.0087,Scost,765.036,Tscost,3.26981e+006
steps,3800,rd=0.07725,C,0,R,0.991,D,0.009,Scost,765.547,Tscost,3.28513e+006
steps,3820,rd=0.07685,C,0,R,0.9926,D,0.0074,Scost,762.813,Tscost,3.30038e+006
steps,3840,rd=0.077125,C,0,R,0.9915,D,0.0085,Scost,764.694,Tscost,3.31568e+006
steps,3860,rd=0.077325,C,0,R,0.9907,D,0.0093,Scost,766.059,Tscost,3.33097e+006
steps,3880,rd=0.077225,C,0,R,0.9911,D,0.0089,Scost,765.377,Tscost,3.34629e+006
steps,3900,rd=0.077025,C,0,R,0.9919,D,0.0081,Scost,764.011,Tscost,3.3616e+006
steps,3920,rd=0.077675,C,0,R,0.9893,D,0.0107,Scost,768.439,Tscost,3.37693e+006
steps,3940,rd=0.077875,C,0,R,0.9885,D,0.0115,Scost,769.794,Tscost,3.39233e+006
steps,3960,rd=0.07705,C,0,R,0.9918,D,0.0082,Scost,764.182,Tscost,3.40767e+006
steps,3980,rd=0.076375,C,0,R,0.9945,D,0.0055,Scost,759.549,Tscost,3.42289e+006
steps,4000,rd=0.076375,C,0,R,0.9945,D,0.0055,Scost,759.549,Tscost,3.43806e+006
steps,4020,rd=0.075475,C,0,R,0.9981,D,0.0019,Scost,753.316,Tscost,3.45316e+006
steps,4040,rd=0.0753,C,0,R,0.9988,D,0.0012,Scost,752.096,Tscost,3.4682e+006
steps,4060,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4080,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4100,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4120,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4140,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4160,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4180,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4200,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4220,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4240,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4260,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4280,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4300,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4320,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4340,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4360,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4380,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4400,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4420,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4440,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4460,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4480,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4500,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4520,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4540,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4560,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4580,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4600,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4620,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4640,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4660,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4680,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4700,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4720,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4740,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4760,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4780,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4800,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4820,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4840,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4860,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4880,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4900,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4920,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4940,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4960,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,4980,rd=0,C,0,R,1,D,0,Scost,0,Tscost,3.47571e+006
steps,5000,rd=0,C,0,D,1,R,0
